"","GEO.id","GEO.id2","GEO.display.label","Total_Pop","Male","Female","Age_0_14","Age_15_24","Age_25_64","Age_65_older","White_NonHisp","Black_NonHisp","Asian","Hisp","OtherRace","Median_Income_and_Benefits","Pct_Fam_Below_PovLine","Unemp_Rate"
"493","1400000US17031491300",17031491300,"Census Tract 4913, Cook County, Illinois",3084,1499,1585,559,632,1618,275,12,3005,0,67,0,"29211","25.4","11.3"
"494","1400000US17031491400",17031491400,"Census Tract 4914, Cook County, Illinois",3010,1299,1711,806,489,1475,240,19,2948,0,24,19,"37799","26.9","2.3"
"495","1400000US17031500100",17031500100,"Census Tract 5001, Cook County, Illinois",3583,1512,2071,673,341,1840,729,14,3479,0,90,0,"43923","15.0","10.2"
"496","1400000US17031500200",17031500200,"Census Tract 5002, Cook County, Illinois",2134,855,1279,679,363,898,194,0,2031,0,103,0,"32543","46.6","18.3"
"497","1400000US17031500300",17031500300,"Census Tract 5003, Cook County, Illinois",1705,807,898,295,96,1154,160,504,681,0,520,0,"50200","19.1","9.6"
"498","1400000US17031510100",17031510100,"Census Tract 5101, Cook County, Illinois",4073,1963,2110,1189,632,1940,312,446,48,0,3579,0,"35227","22.3","6.6"
"499","1400000US17031510200",17031510200,"Census Tract 5102, Cook County, Illinois",3243,1436,1807,579,507,1688,469,90,2687,14,425,27,"47500","28.4","6.5"
"500","1400000US17031510300",17031510300,"Census Tract 5103, Cook County, Illinois",5885,2170,3715,1228,787,2901,969,38,5500,23,87,237,"35546","26.3","7.0"
"501","1400000US17031520100",17031520100,"Census Tract 5201, Cook County, Illinois",1636,774,862,551,154,749,182,123,146,0,1356,11,"31875","37.2","12.2"
"502","1400000US17031520200",17031520200,"Census Tract 5202, Cook County, Illinois",4168,2069,2099,1567,568,1743,290,279,428,1,3460,0,"26759","41.0","8.7"
"503","1400000US17031520300",17031520300,"Census Tract 5203, Cook County, Illinois",7209,3467,3742,2165,1113,3313,618,705,26,21,6429,28,"44474","18.8","4.8"
"504","1400000US17031520400",17031520400,"Census Tract 5204, Cook County, Illinois",4515,2137,2378,1149,605,2264,497,813,10,0,3684,8,"41098","23.0","9.5"
"505","1400000US17031520500",17031520500,"Census Tract 5205, Cook County, Illinois",4538,1908,2630,1031,586,2338,583,1569,1,12,2922,34,"60229","10.4","5.0"
"506","1400000US17031520600",17031520600,"Census Tract 5206, Cook County, Illinois",2986,1286,1700,870,370,1393,353,791,0,46,2149,0,"51509","3.8","10.8"
"507","1400000US17031530100",17031530100,"Census Tract 5301, Cook County, Illinois",3127,1509,1618,815,473,1463,376,108,1879,0,1140,0,"28673","23.2","11.4"
"508","1400000US17031530200",17031530200,"Census Tract 5302, Cook County, Illinois",5945,2848,3097,1643,1161,2602,539,17,5850,0,69,9,"31806","39.4","11.5"
"509","1400000US17031530300",17031530300,"Census Tract 5303, Cook County, Illinois",4351,1843,2508,1038,605,1883,825,15,4218,0,118,0,"35819","15.1","11.8"
"510","1400000US17031530400",17031530400,"Census Tract 5304, Cook County, Illinois",2063,946,1117,391,309,1110,253,8,2055,0,0,0,"46028","21.4","14.7"
"511","1400000US17031530501",17031530501,"Census Tract 5305.01, Cook County, Illinois",5882,2344,3538,1508,1030,2776,568,76,5746,0,3,57,"38413","31.3","5.3"
"512","1400000US17031530502",17031530502,"Census Tract 5305.02, Cook County, Illinois",1250,586,664,151,210,608,281,0,1250,0,0,0,"48190","7.6","5.1"
"513","1400000US17031530503",17031530503,"Census Tract 5305.03, Cook County, Illinois",5822,2792,3030,1326,802,2821,873,2,5710,0,0,110,"53407","10.4","8.6"
"514","1400000US17031530600",17031530600,"Census Tract 5306, Cook County, Illinois",3722,1463,2259,891,600,1929,302,37,3590,0,85,10,"31905","22.7","13.0"
"515","1400000US17031540101",17031540101,"Census Tract 5401.01, Cook County, Illinois",3080,1343,1737,1059,648,1176,197,0,2908,62,103,7,"13595","58.0","15.4"
"516","1400000US17031540102",17031540102,"Census Tract 5401.02, Cook County, Illinois",3351,1249,2102,1361,549,1166,275,28,3323,0,0,0,"14438","52.6","22.4"
"517","1400000US17031550100",17031550100,"Census Tract 5501, Cook County, Illinois",7580,3977,3603,1753,997,3897,933,2946,754,17,3844,19,"47215","13.6","7.6"
"518","1400000US17031550200",17031550200,"Census Tract 5502, Cook County, Illinois",2759,1534,1225,642,309,1383,425,1130,64,0,1525,40,"51544","8.1","5.6"
"519","1400000US17031560100",17031560100,"Census Tract 5601, Cook County, Illinois",944,530,414,165,144,522,113,237,19,100,588,0,"31023","12.7","7.8"
"520","1400000US17031560200",17031560200,"Census Tract 5602, Cook County, Illinois",2133,967,1166,544,231,985,373,147,1878,39,69,0,"45658","17.4","10.1"
"521","1400000US17031560300",17031560300,"Census Tract 5603, Cook County, Illinois",2832,1380,1452,602,411,1458,361,872,278,242,1440,0,"55441","6.0","6.1"
"522","1400000US17031560400",17031560400,"Census Tract 5604, Cook County, Illinois",1307,611,696,311,106,754,136,370,0,80,844,13,"65724","8.2","17.9"
"523","1400000US17031560700",17031560700,"Census Tract 5607, Cook County, Illinois",3494,1701,1793,637,550,1838,469,1662,3,101,1674,54,"49982","13.7","5.8"
"524","1400000US17031560800",17031560800,"Census Tract 5608, Cook County, Illinois",5838,2800,3038,1262,755,2972,849,3356,3,0,2400,79,"63875","3.8","6.2"
"525","1400000US17031560900",17031560900,"Census Tract 5609, Cook County, Illinois",5123,2515,2608,872,623,2846,782,3632,17,70,1404,0,"74451","4.3","7.0"
"526","1400000US17031561000",17031561000,"Census Tract 5610, Cook County, Illinois",5133,2443,2690,1055,593,2760,725,3686,0,0,1389,58,"65786","5.5","5.9"
"527","1400000US17031561100",17031561100,"Census Tract 5611, Cook County, Illinois",5434,2630,2804,977,587,2932,938,3540,0,18,1876,0,"72262","3.2","5.3"
"528","1400000US17031570100",17031570100,"Census Tract 5701, Cook County, Illinois",1209,539,670,321,130,664,94,189,0,0,1012,8,"51000","4.8","13.5"
"529","1400000US17031570200",17031570200,"Census Tract 5702, Cook County, Illinois",1588,743,845,388,251,704,245,468,1,18,1094,7,"42554","0.0","3.1"
"530","1400000US17031570300",17031570300,"Census Tract 5703, Cook County, Illinois",6143,2922,3221,1776,1001,2918,448,1676,0,49,4380,38,"47661","12.7","11.5"
"531","1400000US17031570400",17031570400,"Census Tract 5704, Cook County, Illinois",1384,659,725,429,216,602,137,211,26,0,1135,12,"42350","9.2","5.6"
"532","1400000US17031570500",17031570500,"Census Tract 5705, Cook County, Illinois",2704,1381,1323,659,525,1242,278,572,159,0,1973,0,"38723","14.9","18.9"
"533","1400000US17031580100",17031580100,"Census Tract 5801, Cook County, Illinois",3001,1542,1459,758,667,1401,175,330,117,314,2240,0,"37088","18.8","5.7"
"534","1400000US17031580200",17031580200,"Census Tract 5802, Cook County, Illinois",3696,2011,1685,1105,623,1825,143,297,53,307,3039,0,"32294","26.1","7.9"
"535","1400000US17031580300",17031580300,"Census Tract 5803, Cook County, Illinois",2349,1178,1171,505,580,1112,152,20,0,168,2161,0,"42645","11.3","7.8"
"536","1400000US17031580400",17031580400,"Census Tract 5804, Cook County, Illinois",3765,1926,1839,856,496,2135,278,570,27,295,2864,9,"29353","28.0","15.3"
"537","1400000US17031580501",17031580501,"Census Tract 5805.01, Cook County, Illinois",5432,2841,2591,1364,1164,2593,311,613,94,282,4417,26,"42669","24.3","6.1"
"538","1400000US17031580502",17031580502,"Census Tract 5805.02, Cook County, Illinois",5129,2751,2378,1263,861,2679,326,739,111,711,3568,0,"47692","16.0","10.0"
"539","1400000US17031580600",17031580600,"Census Tract 5806, Cook County, Illinois",5974,3120,2854,1822,1047,2711,394,434,179,361,4963,37,"40085","22.9","6.0"
"540","1400000US17031580700",17031580700,"Census Tract 5807, Cook County, Illinois",5632,2818,2814,1535,1066,2636,395,393,0,308,4931,0,"37964","22.8","9.7"
"541","1400000US17031580800",17031580800,"Census Tract 5808, Cook County, Illinois",1907,905,1002,513,335,979,80,144,16,0,1747,0,"35491","19.7","5.6"
"542","1400000US17031590500",17031590500,"Census Tract 5905, Cook County, Illinois",1844,1014,830,462,145,1082,155,424,14,280,1090,36,"54133","10.0","8.9"
"543","1400000US17031590600",17031590600,"Census Tract 5906, Cook County, Illinois",3773,1947,1826,894,446,2105,328,996,12,429,2327,9,"41864","12.7","7.7"
"544","1400000US17031590700",17031590700,"Census Tract 5907, Cook County, Illinois",3083,1624,1459,765,469,1695,154,550,222,397,1894,20,"41463","11.8","9.5"
"545","1400000US17031600400",17031600400,"Census Tract 6004, Cook County, Illinois",4348,2133,2215,589,636,2490,633,998,111,2341,769,129,"43153","10.7","10.1"
"546","1400000US17031600600",17031600600,"Census Tract 6006, Cook County, Illinois",2243,1197,1046,239,393,1375,236,513,0,885,689,156,"33398","19.2","12.3"
"547","1400000US17031600700",17031600700,"Census Tract 6007, Cook County, Illinois",2409,1170,1239,369,517,1269,254,666,112,469,1146,16,"37939","6.7","13.1"
"548","1400000US17031600900",17031600900,"Census Tract 6009, Cook County, Illinois",3543,1829,1714,780,468,1988,307,1110,212,823,1292,106,"40833","29.8","7.2"
"549","1400000US17031610300",17031610300,"Census Tract 6103, Cook County, Illinois",5371,2844,2527,1528,1017,2592,234,395,108,35,4748,85,"33930","26.8","8.9"
"550","1400000US17031610400",17031610400,"Census Tract 6104, Cook County, Illinois",1675,1025,650,487,197,855,136,29,0,0,1646,0,"30071","30.0","5.7"
"551","1400000US17031610800",17031610800,"Census Tract 6108, Cook County, Illinois",1320,629,691,236,225,773,86,1147,0,0,156,17,"77656","0.0","8.9"
"552","1400000US17031611000",17031611000,"Census Tract 6110, Cook County, Illinois",1142,507,635,441,168,470,63,14,695,0,412,21,"15893","71.3","15.4"
"553","1400000US17031611100",17031611100,"Census Tract 6111, Cook County, Illinois",2316,1087,1229,717,449,989,161,151,504,0,1629,32,"27161","25.5","10.6"
"554","1400000US17031611200",17031611200,"Census Tract 6112, Cook County, Illinois",2384,1258,1126,594,470,1233,87,109,578,16,1681,0,"36726","34.6","9.8"
"555","1400000US17031611300",17031611300,"Census Tract 6113, Cook County, Illinois",3124,1711,1413,856,584,1490,194,383,401,0,2281,59,"31384","27.5","12.5"
"556","1400000US17031611400",17031611400,"Census Tract 6114, Cook County, Illinois",3773,1946,1827,1279,632,1772,90,157,121,0,3433,62,"28101","38.9","11.8"
"557","1400000US17031611500",17031611500,"Census Tract 6115, Cook County, Illinois",3354,1703,1651,899,599,1513,343,121,302,0,2931,0,"32205","22.7","9.7"
"558","1400000US17031611600",17031611600,"Census Tract 6116, Cook County, Illinois",2259,1211,1048,570,481,1086,122,0,1506,0,594,159,"51336","15.2","21.5"
"559","1400000US17031611700",17031611700,"Census Tract 6117, Cook County, Illinois",1509,640,869,454,161,839,55,40,1033,0,413,23,"26813","38.2","16.8"
"560","1400000US17031611800",17031611800,"Census Tract 6118, Cook County, Illinois",2436,1186,1250,751,480,1126,79,230,1421,0,687,98,"32945","29.3","12.8"
"561","1400000US17031611900",17031611900,"Census Tract 6119, Cook County, Illinois",2464,1311,1153,761,575,940,188,10,2196,0,258,0,"23824","39.0","19.9"
"562","1400000US17031612000",17031612000,"Census Tract 6120, Cook County, Illinois",1640,671,969,519,295,625,201,3,1617,0,10,10,"27188","35.1","21.4"
"563","1400000US17031612100",17031612100,"Census Tract 6121, Cook County, Illinois",1388,704,684,176,310,735,167,17,1352,0,19,0,"28555","33.2","10.9"
"564","1400000US17031620100",17031620100,"Census Tract 6201, Cook County, Illinois",4512,2338,2174,1041,622,2519,330,498,143,25,3789,57,"53782","8.7","14.0"
"565","1400000US17031620200",17031620200,"Census Tract 6202, Cook County, Illinois",2310,1263,1047,611,278,1121,300,610,10,128,1544,18,"44732","6.7","11.3"
"566","1400000US17031620300",17031620300,"Census Tract 6203, Cook County, Illinois",6350,3140,3210,1401,855,3284,810,1753,45,109,4443,0,"46964","18.9","9.2"
"567","1400000US17031620400",17031620400,"Census Tract 6204, Cook County, Illinois",5066,2621,2445,1318,932,2516,300,510,174,42,4333,7,"52333","10.0","11.8"
"568","1400000US17031630100",17031630100,"Census Tract 6301, Cook County, Illinois",1279,644,635,333,270,666,10,81,282,0,916,0,"50884","22.7","16.3"
"569","1400000US17031630200",17031630200,"Census Tract 6302, Cook County, Illinois",2223,1157,1066,652,324,1122,125,176,0,87,1960,0,"48958","29.5","10.1"
"570","1400000US17031630300",17031630300,"Census Tract 6303, Cook County, Illinois",5442,2876,2566,1449,1135,2457,401,363,3,0,5076,0,"40088","22.7","12.1"
"571","1400000US17031630400",17031630400,"Census Tract 6304, Cook County, Illinois",6601,3118,3483,2072,1085,3006,438,370,0,73,6149,9,"32554","31.2","9.9"
"572","1400000US17031630500",17031630500,"Census Tract 6305, Cook County, Illinois",5606,2779,2827,1438,1362,2530,276,229,206,40,5131,0,"39097","21.4","12.4"
"573","1400000US17031630800",17031630800,"Census Tract 6308, Cook County, Illinois",6834,3528,3306,1750,1144,3429,511,410,260,9,6155,0,"40136","19.8","7.8"
"574","1400000US17031630900",17031630900,"Census Tract 6309, Cook County, Illinois",4918,2553,2365,1087,1031,2391,409,230,56,51,4581,0,"38750","16.6","10.0"
"575","1400000US17031640100",17031640100,"Census Tract 6401, Cook County, Illinois",1262,621,641,132,132,781,217,364,0,26,872,0,"43958","9.3","6.5"
"576","1400000US17031640300",17031640300,"Census Tract 6403, Cook County, Illinois",6648,3380,3268,1526,572,3738,812,3603,16,0,2931,98,"55385","4.2","10.4"
"577","1400000US17031640400",17031640400,"Census Tract 6404, Cook County, Illinois",3329,1664,1665,733,383,1689,524,2211,0,0,1118,0,"60833","3.1","5.9"
"578","1400000US17031640500",17031640500,"Census Tract 6405, Cook County, Illinois",3651,1778,1873,647,540,1874,590,2108,1,34,1508,0,"54505","7.8","6.0"
"579","1400000US17031640600",17031640600,"Census Tract 6406, Cook County, Illinois",4039,2051,1988,895,431,2246,467,2257,0,114,1627,41,"47364","6.7","7.8"
"580","1400000US17031640700",17031640700,"Census Tract 6407, Cook County, Illinois",3278,1618,1660,717,427,1852,282,1303,0,20,1955,0,"57716","4.0","5.0"
"581","1400000US17031640800",17031640800,"Census Tract 6408, Cook County, Illinois",1645,764,881,368,381,815,81,353,58,0,1234,0,"56400","13.7","7.7"
"582","1400000US17031650100",17031650100,"Census Tract 6501, Cook County, Illinois",4824,2503,2321,1226,676,2675,247,774,135,1,3873,41,"41480","17.7","7.1"
"583","1400000US17031650200",17031650200,"Census Tract 6502, Cook County, Illinois",7173,3235,3938,1852,1213,3551,557,1985,28,0,5033,127,"50192","7.6","4.5"
"584","1400000US17031650301",17031650301,"Census Tract 6503.01, Cook County, Illinois",5341,2990,2351,1610,567,2704,460,1057,83,0,4201,0,"52596","12.8","3.7"
"585","1400000US17031650302",17031650302,"Census Tract 6503.02, Cook County, Illinois",4018,2343,1675,1034,503,1997,484,597,79,0,3342,0,"50909","14.0","6.7"
"586","1400000US17031650400",17031650400,"Census Tract 6504, Cook County, Illinois",6821,3435,3386,2002,1276,3146,397,691,168,40,5893,29,"44883","18.8","6.3"
"587","1400000US17031650500",17031650500,"Census Tract 6505, Cook County, Illinois",4508,2267,2241,969,707,2227,605,769,622,48,3060,9,"52222","12.2","6.6"
"588","1400000US17031660301",17031660301,"Census Tract 6603.01, Cook County, Illinois",1850,849,1001,754,263,785,48,75,1071,0,704,0,"27364","39.0","7.6"
"589","1400000US17031660302",17031660302,"Census Tract 6603.02, Cook County, Illinois",5328,2556,2772,1470,929,2708,221,73,1060,46,4112,37,"38478","15.7","9.0"
"590","1400000US17031660400",17031660400,"Census Tract 6604, Cook County, Illinois",5671,2770,2901,1569,1031,2628,443,303,196,0,5070,102,"35617","23.0","9.6"
"591","1400000US17031660500",17031660500,"Census Tract 6605, Cook County, Illinois",5362,2689,2673,1709,963,2352,338,457,879,0,3982,44,"42500","23.9","4.5"
"592","1400000US17031660600",17031660600,"Census Tract 6606, Cook County, Illinois",6470,2808,3662,1861,1536,2850,223,89,4388,32,1961,0,"35982","28.6","6.2"
"593","1400000US17031660700",17031660700,"Census Tract 6607, Cook County, Illinois",2021,1005,1016,405,398,974,244,101,1861,2,57,0,"27070","31.8","12.6"
"594","1400000US17031660800",17031660800,"Census Tract 6608, Cook County, Illinois",6265,3146,3119,1928,868,3214,255,115,3881,0,2243,26,"36316","32.5","7.4"
"595","1400000US17031660900",17031660900,"Census Tract 6609, Cook County, Illinois",4676,2042,2634,1116,716,2380,464,308,4010,41,307,10,"31685","30.0","11.4"
"596","1400000US17031661000",17031661000,"Census Tract 6610, Cook County, Illinois",5445,2467,2978,1149,848,2966,482,62,5007,190,110,76,"36964","17.9","14.0"
"597","1400000US17031661100",17031661100,"Census Tract 6611, Cook County, Illinois",5969,2867,3102,1287,1048,3149,485,498,2881,40,2494,56,"50441","12.5","6.3"
"598","1400000US17031670100",17031670100,"Census Tract 6701, Cook County, Illinois",1496,674,822,349,273,788,86,37,1417,0,42,0,"34063","34.3","10.1"
"599","1400000US17031670200",17031670200,"Census Tract 6702, Cook County, Illinois",1394,713,681,290,254,697,153,0,1394,0,0,0,"19402","28.2","34.4"
"600","1400000US17031670300",17031670300,"Census Tract 6703, Cook County, Illinois",1371,486,885,453,299,519,100,35,1260,23,31,22,"21008","64.8","14.9"
"601","1400000US17031670400",17031670400,"Census Tract 6704, Cook County, Illinois",2681,1228,1453,480,638,1320,243,28,2301,0,219,133,"31824","40.2","20.9"
"602","1400000US17031670500",17031670500,"Census Tract 6705, Cook County, Illinois",1131,401,730,192,171,608,160,14,1057,18,42,0,"26686","23.2","16.0"
"603","1400000US17031670600",17031670600,"Census Tract 6706, Cook County, Illinois",1689,813,876,273,364,858,194,0,1633,0,0,56,"30685","34.8","17.6"
"604","1400000US17031670700",17031670700,"Census Tract 6707, Cook County, Illinois",1634,670,964,389,359,722,164,13,1590,0,23,8,"25417","26.6","15.1"
"605","1400000US17031670800",17031670800,"Census Tract 6708, Cook County, Illinois",1709,687,1022,355,341,831,182,2,1667,0,40,0,"24792","29.9","20.3"
"606","1400000US17031670900",17031670900,"Census Tract 6709, Cook County, Illinois",1377,766,611,298,280,681,118,0,1343,0,0,34,"32361","28.1","19.7"
"607","1400000US17031671100",17031671100,"Census Tract 6711, Cook County, Illinois",1498,770,728,432,317,634,115,0,1472,0,0,26,"22578","51.5","18.9"
